"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneSymbols"
"GO:0140014","mitotic nuclear division","65/1495","282/18986",0.230496453900709,2.92722787542399,9.53254695319262,1.75487086468433e-15,9.9641567696776e-12,7.943099703308e-12,"4605/4288/146909/221150/699/9928/24137/991/701/285643/113130/332/9700/157313/5347/57405/9787/4751/3833/9319/220134/81620/11065/22974/56992/3479/64151/57082/83903/9212/11004/7272/1062/54443/995/29128/10615/1063/3832/983/11130/147841/23397/891/9088/51203/9493/83540/1111/6790/55143/1950/2491/27338/9055/81930/7283/858/10403/286151/8877/7039/3304/4781/92421",65,"MYBL2, MKI67, KIF18B, SKA3, BUB1, KIF14, KIF4A, CDC20, BUB1B, KIF4B, CDCA5, BIRC5, ESPL1, CDCA2, PLK1, SPC25, DLGAP5, NEK2, KIFC1, TRIP13, SKA1, CDT1, UBE2C, TPX2, KIF15, IGF1, NCAPG, KNL1, HASPIN, AURKB, KIF2C, TTK, CENPE, ANLN, CDC25C, UHRF1, SPAG5, CENPF, KIF11, CDK1, ZWINT, SPC24, NCAPH, CCNB1, PKMYT1, NUSAP1, KIF23, NUF2, CHEK1, AURKA, CDCA8, EGF, CENPI, UBE2S, PRC1, KIF18A, TUBG1, CAV2, NDC80, FBXO43, SPHK1, TGFA, HSPA1B, NFIB, CHMP4C"
"GO:0000070","mitotic sister chromatid segregation","50/1495","194/18986",0.257731958762887,3.27310967830914,9.30364929986341,3.20877639489204e-14,9.10971618509851e-11,7.26196763054515e-11,"4605/146909/221150/699/9928/24137/991/701/285643/113130/332/9700/5347/57405/9787/4751/3833/9319/220134/81620/11065/22974/56992/64151/57082/83903/9212/11004/7272/1062/29128/10615/1063/3832/983/11130/147841/23397/891/51203/9493/83540/55143/2491/9055/81930/7283/10403/3304/92421",50,"MYBL2, KIF18B, SKA3, BUB1, KIF14, KIF4A, CDC20, BUB1B, KIF4B, CDCA5, BIRC5, ESPL1, PLK1, SPC25, DLGAP5, NEK2, KIFC1, TRIP13, SKA1, CDT1, UBE2C, TPX2, KIF15, NCAPG, KNL1, HASPIN, AURKB, KIF2C, TTK, CENPE, UHRF1, SPAG5, CENPF, KIF11, CDK1, ZWINT, SPC24, NCAPH, CCNB1, NUSAP1, KIF23, NUF2, CDCA8, CENPI, PRC1, KIF18A, TUBG1, NDC80, HSPA1B, CHMP4C"
"GO:0000280","nuclear division","84/1495","451/18986",0.186252771618625,2.36534790765968,8.57934005451375,7.43858656085435e-14,1.40787648308437e-10,1.12231306005873e-10,"4605/4288/146909/221150/699/9928/24137/991/701/285643/113130/332/9700/157313/259266/5347/57405/9787/4751/3833/9319/220134/81620/9133/11065/22974/56992/7153/3479/64151/57082/83903/9212/11004/7272/1062/54443/995/29128/10615/8900/1063/3832/983/11130/147841/23397/891/9088/51203/9493/8438/83540/1111/5888/6790/55143/84057/1950/122402/2491/11144/27338/9055/81930/9232/158401/10635/898/675/7283/9134/858/10403/286151/5139/8877/339834/7039/130951/3304/4781/92421/728637",84,"MYBL2, MKI67, KIF18B, SKA3, BUB1, KIF14, KIF4A, CDC20, BUB1B, KIF4B, CDCA5, BIRC5, ESPL1, CDCA2, ASPM, PLK1, SPC25, DLGAP5, NEK2, KIFC1, TRIP13, SKA1, CDT1, CCNB2, UBE2C, TPX2, KIF15, TOP2A, IGF1, NCAPG, KNL1, HASPIN, AURKB, KIF2C, TTK, CENPE, ANLN, CDC25C, UHRF1, SPAG5, CCNA1, CENPF, KIF11, CDK1, ZWINT, SPC24, NCAPH, CCNB1, PKMYT1, NUSAP1, KIF23, RAD54L, NUF2, CHEK1, RAD51, AURKA, CDCA8, MND1, EGF, TDRD9, CENPI, DMC1, UBE2S, PRC1, KIF18A, PTTG1, SHOC1, RAD51AP1, CCNE1, BRCA2, TUBG1, CCNE2, CAV2, NDC80, FBXO43, PDE3A, SPHK1, IHO1, TGFA, M1AP, HSPA1B, NFIB, CHMP4C, MEIKIN"
"GO:0098813","nuclear chromosome segregation","67/1495","324/18986",0.20679012345679,2.62616540732483,8.63130986301352,1.73243510429047e-13,2.24700519516386e-10,1.79123900914047e-10,"4605/146909/221150/990/699/9928/24137/991/701/285643/113130/332/9700/259266/5347/57405/9787/4751/3833/9319/220134/81620/9133/11065/22974/56992/7153/64151/57082/83903/9212/11004/7272/1062/29128/10615/1063/3832/983/11130/147841/23397/891/51203/9493/83540/6790/55143/84057/2491/11144/9055/81930/9232/158401/898/6604/7283/10783/9134/10403/81610/339834/130951/3304/92421/728637",67,"MYBL2, KIF18B, SKA3, CDC6, BUB1, KIF14, KIF4A, CDC20, BUB1B, KIF4B, CDCA5, BIRC5, ESPL1, ASPM, PLK1, SPC25, DLGAP5, NEK2, KIFC1, TRIP13, SKA1, CDT1, CCNB2, UBE2C, TPX2, KIF15, TOP2A, NCAPG, KNL1, HASPIN, AURKB, KIF2C, TTK, CENPE, UHRF1, SPAG5, CENPF, KIF11, CDK1, ZWINT, SPC24, NCAPH, CCNB1, NUSAP1, KIF23, NUF2, AURKA, CDCA8, MND1, CENPI, DMC1, PRC1, KIF18A, PTTG1, SHOC1, CCNE1, SMARCD3, TUBG1, NEK6, CCNE2, NDC80, FAM83D, IHO1, M1AP, HSPA1B, CHMP4C, MEIKIN"
"GO:0007088","regulation of mitotic nuclear division","37/1495","121/18986",0.305785123966942,3.88336880510794,9.30214389038962,2.45197767496122e-13,2.24700519516386e-10,1.79123900914047e-10,"4288/221150/699/991/701/332/9700/157313/5347/57405/9787/4751/9319/220134/11065/3479/57082/83903/9212/7272/995/1063/11130/147841/891/9088/51203/83540/1111/6790/55143/1950/858/10403/286151/8877/7039",37,"MKI67, SKA3, BUB1, CDC20, BUB1B, BIRC5, ESPL1, CDCA2, PLK1, SPC25, DLGAP5, NEK2, TRIP13, SKA1, UBE2C, IGF1, KNL1, HASPIN, AURKB, TTK, CDC25C, CENPF, ZWINT, SPC24, CCNB1, PKMYT1, NUSAP1, NUF2, CHEK1, AURKA, CDCA8, EGF, CAV2, NDC80, FBXO43, SPHK1, TGFA"
"GO:0042742","defense response to bacterium","69/1495","342/18986",0.201754385964912,2.56221322537112,8.52319438250895,2.62350711812536e-13,2.24700519516386e-10,1.79123900914047e-10,"6035/3240/8344/8339/1991/8343/3512/3586/3148/133/4353/306/6280/6283/338339/6279/8993/8349/6403/566/8347/54145/3934/8970/4057/55576/728358/85236/1669/1667/2896/5054/6037/4025/1511/4671/400709/1668/2209/23166/58484/6556/671/5580/7097/820/6868/26253/6590/9636/84034/5553/602/4938/7099/2207/56169/11117/728/2268/4940/1051/8288/283/115727/2358/5473/4939/163351",69,"RNASE1, HP, H2BC6, H2BC8, ELANE, H2BC7, JCHAIN, IL10, HMGB2, ADM, MPO, ANXA3, S100A9, S100A12, CLEC4D, S100A8, PGLYRP1, H2BC21, SELP, AZU1, H2BC4, H2BC12L, LCN2, H2BC11, LTF, STAB2, DEFA1B, H2BC12, DEFA4, DEFA1, GRN, SERPINE1, RNASE3, LPO, CTSG, NAIP, SIGLEC16, DEFA3, FCGR1A, STAB1, NLRC4, SLC11A1, BPI, PRKCD, TLR2, CAMP, ADAM17, CLEC4E, SLPI, ISG15, EMILIN2, PRG2, BCL3, OAS1, TLR4, FCER1G, GSDMC, EMILIN1, C5AR1, FGR, OAS3, CEBPB, EPX, ANG, RASGRP4, FPR2, PPBP, OAS2, GBP6"
"GO:0007059","chromosome segregation","80/1495","429/18986",0.186480186480186,2.36823600034302,8.38019940264277,2.7701719559963e-13,2.24700519516386e-10,1.79123900914047e-10,"4605/4288/146909/221150/55355/990/699/9928/24137/991/81624/701/285643/113130/332/9700/157313/259266/5347/57405/9787/4751/3833/9319/220134/81620/9133/11065/22974/56992/7153/64151/57082/83903/9212/11004/79019/7272/1062/29128/10615/1063/672/3832/983/11130/147841/157570/23397/891/51203/9493/387103/83540/6491/6790/55143/84057/11339/2491/11144/9055/81930/6732/9232/158401/898/6604/7283/10783/9134/10403/81610/5359/339834/79682/130951/3304/92421/728637",80,"MYBL2, MKI67, KIF18B, SKA3, HJURP, CDC6, BUB1, KIF14, KIF4A, CDC20, DIAPH3, BUB1B, KIF4B, CDCA5, BIRC5, ESPL1, CDCA2, ASPM, PLK1, SPC25, DLGAP5, NEK2, KIFC1, TRIP13, SKA1, CDT1, CCNB2, UBE2C, TPX2, KIF15, TOP2A, NCAPG, KNL1, HASPIN, AURKB, KIF2C, CENPM, TTK, CENPE, UHRF1, SPAG5, CENPF, BRCA1, KIF11, CDK1, ZWINT, SPC24, ESCO2, NCAPH, CCNB1, NUSAP1, KIF23, CENPW, NUF2, STIL, AURKA, CDCA8, MND1, OIP5, CENPI, DMC1, PRC1, KIF18A, SRPK1, PTTG1, SHOC1, CCNE1, SMARCD3, TUBG1, NEK6, CCNE2, NDC80, FAM83D, PLSCR1, IHO1, CENPU, M1AP, HSPA1B, CHMP4C, MEIKIN"
"GO:0007599","hemostasis","55/1495","241/18986",0.228215767634855,2.89826392261896,8.67043665988421,4.04852218950542e-13,2.5922025617894e-10,2.06641905335355e-10,"857/2153/2191/1432/2811/6403/2621/51206/23657/10398/7035/22915/375033/634/80274/5054/2812/9162/1511/4778/7301/3690/2815/5580/8529/710/5328/5023/83706/340205/9002/5359/5028/2048/80739/84034/239/7099/2207/11117/5154/5592/7450/10461/2161/5627/79056/160851/653145/6484/7057/5055/6915/150/388931",55,"CAV1, F5, FAP, MAPK14, GP1BA, SELP, GAS6, GP6, SLC7A11, MYL9, TFPI, MMRN1, PEAR1, CEACAM1, SCUBE1, SERPINE1, GP1BB, DGKI, CTSG, NFE2, TYRO3, ITGB3, GP9, PRKCD, CYP4F2, SERPING1, PLAU, P2RX1, FERMT3, TREML1, F2RL3, PLSCR1, P2RY1, EPHB2, MPIG6B, EMILIN2, ALOX12, TLR4, FCER1G, EMILIN1, PDGFA, PRKG1, VWF, MERTK, F12, PROS1, PRRG4, DGKH, ANXA8, ST3GAL4, THBS1, SERPINB2, TBXA2R, ADRA2A, MFSD2B"
"GO:0007596","blood coagulation","54/1495","234/18986",0.230769230769231,2.93069205042449,8.68791807762186,4.10880997817974e-13,2.5922025617894e-10,2.06641905335355e-10,"857/2153/2191/1432/2811/6403/2621/51206/23657/10398/7035/22915/375033/634/80274/5054/2812/9162/1511/7301/3690/2815/5580/8529/710/5328/5023/83706/340205/9002/5359/5028/2048/80739/84034/239/7099/2207/11117/5154/5592/7450/10461/2161/5627/79056/160851/653145/6484/7057/5055/6915/150/388931",54,"CAV1, F5, FAP, MAPK14, GP1BA, SELP, GAS6, GP6, SLC7A11, MYL9, TFPI, MMRN1, PEAR1, CEACAM1, SCUBE1, SERPINE1, GP1BB, DGKI, CTSG, TYRO3, ITGB3, GP9, PRKCD, CYP4F2, SERPING1, PLAU, P2RX1, FERMT3, TREML1, F2RL3, PLSCR1, P2RY1, EPHB2, MPIG6B, EMILIN2, ALOX12, TLR4, FCER1G, EMILIN1, PDGFA, PRKG1, VWF, MERTK, F12, PROS1, PRRG4, DGKH, ANXA8, ST3GAL4, THBS1, SERPINB2, TBXA2R, ADRA2A, MFSD2B"
"GO:0000819","sister chromatid segregation","54/1495","235/18986",0.229787234042553,2.91822102042269,8.65045472019727,4.93485045651769e-13,2.80200808921075e-10,2.23366915400275e-10,"4605/146909/221150/990/699/9928/24137/991/701/285643/113130/332/9700/5347/57405/9787/4751/3833/9319/220134/81620/11065/22974/56992/7153/64151/57082/83903/9212/11004/7272/1062/29128/10615/1063/3832/983/11130/147841/23397/891/51203/9493/83540/55143/2491/9055/81930/6604/7283/10783/10403/3304/92421",54,"MYBL2, KIF18B, SKA3, CDC6, BUB1, KIF14, KIF4A, CDC20, BUB1B, KIF4B, CDCA5, BIRC5, ESPL1, PLK1, SPC25, DLGAP5, NEK2, KIFC1, TRIP13, SKA1, CDT1, UBE2C, TPX2, KIF15, TOP2A, NCAPG, KNL1, HASPIN, AURKB, KIF2C, TTK, CENPE, UHRF1, SPAG5, CENPF, KIF11, CDK1, ZWINT, SPC24, NCAPH, CCNB1, NUSAP1, KIF23, NUF2, CDCA8, CENPI, PRC1, KIF18A, SMARCD3, TUBG1, NEK6, NDC80, HSPA1B, CHMP4C"
