Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
GATA2,-3.311914957,2.544846564,177.9662217,5.36E-11,9.75E-08,23.21936526,40,7.010857935,Downregulated
NOG,-4.71314622,-0.053387352,42.94641466,4.97E-07,1.22E-05,23.16396001,41,4.914755225,Downregulated
SLC1A3,4.594771203,3.299890899,60.02268111,2.99E-07,9.44E-06,23.08927913,42,5.025120536,Upregulated
UGT2B11,-3.96057298,1.820148077,97.77956634,8.18E-09,1.56E-06,23.00354258,43,5.808135009,Downregulated
IL1R2,4.089704332,9.988826829,82.36860873,2.77E-08,2.69E-06,22.77810696,44,5.569621936,Upregulated
PRL,4.538672213,-0.131663821,49.92369907,4.54E-07,1.15E-05,22.41702056,45,4.93911424,Upregulated
VSIG4,4.539367082,5.690612839,54.48357472,5.92E-07,1.34E-05,22.11573101,46,4.871985589,Upregulated
HDC,-4.32552999,4.106222353,62.11085465,2.32E-07,7.95E-06,22.05821587,47,5.099540617,Downregulated
EPHA2,-4.025514795,-1.325896064,50.45771643,4.39E-08,3.41E-06,22.00999621,48,5.467622735,Downregulated
CAPN13,4.126616379,1.267319074,70.84340164,9.59E-08,4.67E-06,21.999017,49,5.331006077,Upregulated
PIP,4.111608045,-0.206392794,61.49751663,1.38E-07,5.73E-06,21.5529964,50,5.241987117,Upregulated
ARG1,4.085525244,7.600052784,66.40435389,1.41E-07,5.77E-06,21.40450997,51,5.239108485,Upregulated
PPARG,4.16043321,0.499896433,62.54699548,2.09E-07,7.40E-06,21.34615907,52,5.130753937,Upregulated
C5orf47,3.703428966,-0.057538627,90.03466828,1.20E-08,1.84E-06,21.24072584,53,5.735421426,Upregulated
SCRG1,3.880022887,1.391985459,77.77737793,4.67E-08,3.40E-06,21.21871686,54,5.4687092,Upregulated
HRH4,-3.593818574,2.215867789,103.0209418,5.06E-09,1.31E-06,21.14451901,55,5.88357998,Downregulated
EPSTI1,3.849136859,8.308521692,76.73508517,4.77E-08,3.41E-06,21.04312037,56,5.466971205,Upregulated
CD248,-3.799733938,-0.571387859,62.72902437,3.15E-08,2.97E-06,21.00122484,57,5.527025097,Downregulated
IFI44L,4.739256068,9.45793447,42.88121431,3.07E-06,3.87E-05,20.91082668,58,4.412259303,Upregulated
SIGLEC1,4.838926273,6.884644216,40.86871595,4.22E-06,4.78E-05,20.90596428,59,4.320372559,Upregulated
CHIT1,3.812528004,3.551944832,77.30159337,4.52E-08,3.39E-06,20.85460101,60,5.470019102,Upregulated
PFKFB2,3.668162235,8.452760309,86.67624669,1.87E-08,2.25E-06,20.71386881,61,5.646933666,Upregulated
LYNX1,-3.51831846,-0.002700981,95.35992267,4.60E-09,1.34E-06,20.66603106,62,5.873837544,Downregulated
RSAD2,4.633366252,8.435956179,43.10991749,2.96E-06,3.78E-05,20.49281602,63,4.422878509,Upregulated
INHBB,3.770002792,2.733966752,73.87222449,6.42E-08,3.92E-06,20.38486585,64,5.407122215,Upregulated
DCANP1,-3.727313498,0.313742758,73.1064641,4.77E-08,3.41E-06,20.37711557,65,5.466971205,Downregulated
IL18RAP,3.313226018,9.793349814,114.8696193,1.99E-09,7.46E-07,20.30060532,66,6.127141707,Upregulated
FKBP5,3.655081058,10.0728302,80.1665931,3.41E-08,2.98E-06,20.19855919,67,5.52615903,Upregulated
ITGB8,-3.4273674,1.213480522,101.6205929,6.08E-09,1.41E-06,20.05465004,68,5.851327768,Downregulated
OLFM4,5.184215783,5.0799117,31.47176999,2.19E-05,0.000149292,19.83461938,69,3.825963311,Upregulated
ECHDC3,3.921268,4.074439084,58.86574456,3.41E-07,1.00E-05,19.59996157,70,4.998373374,Upregulated
PLD4,-3.623951131,1.023889918,74.68427142,6.38E-08,3.98E-06,19.56906059,71,5.399923973,Downregulated
NRCAM,-4.024766726,1.028006193,52.91504603,7.15E-07,1.51E-05,19.40898249,72,4.822386938,Downregulated
KCNE1,3.543425417,5.473044977,77.21376301,4.55E-08,3.38E-06,19.38818446,73,5.471593778,Upregulated
CD163,3.658542857,9.441341201,68.86223951,1.08E-07,5.05E-06,19.37856324,74,5.296798207,Upregulated
LTF,4.134799957,8.082367741,48.28621727,1.38E-06,2.26E-05,19.20958043,75,4.645830663,Upregulated
SYN2,3.567629628,1.055400654,72.93147145,7.61E-08,4.24E-06,19.16765977,76,5.372659656,Upregulated
ABCA13,3.886215701,4.0180593,55.08092604,5.49E-07,1.29E-05,19.00755937,77,4.891020169,Upregulated
LPL,4.378420926,1.352570318,40.7327082,4.57E-06,5.02E-05,18.82513926,78,4.299527062,Upregulated
FLT3,3.784529489,5.798856391,56.55379826,4.54E-07,1.15E-05,18.69547579,79,4.939973608,Upregulated
IFI44,3.986654299,9.067838291,49.40637687,1.17E-06,2.06E-05,18.68184872,80,4.686096993,Upregulated
FAP,3.849842209,-0.754374073,47.49576628,7.03E-07,1.50E-05,18.5703198,81,4.823657384,Upregulated
MYO1B,4.090210301,3.837636695,43.017183,3.01E-06,3.82E-05,18.07053043,82,4.417995433,Upregulated
CD177,4.274949134,5.943381703,38.31544121,6.41E-06,6.30E-05,17.95835573,83,4.200834949,Upregulated
ENPP3,-3.253393053,0.986815222,79.88633295,3.92E-08,3.14E-06,17.90285492,84,5.502825704,Downregulated
LY6E,3.932789598,7.256882335,45.61064474,2.03E-06,2.93E-05,17.82845255,85,4.5332841,Upregulated
SH3PXD2B,3.318371614,2.591411783,71.8937124,7.86E-08,4.35E-06,17.79077727,86,5.361297449,Upregulated
OR2B6,3.649827121,0.91556269,54.06986854,6.73E-07,1.46E-05,17.64771155,87,4.83521848,Upregulated
P3H2,-3.522700127,-0.993724978,45.49688159,3.47E-07,1.01E-05,17.59832232,88,4.995691284,Downregulated
GPER1,3.333301887,-0.398744214,66.67709767,1.22E-07,5.36E-06,17.57019654,89,5.27110869,Upregulated
CRISP2,3.880736309,-0.360752076,42.96450452,2.11E-06,3.02E-05,17.53843893,90,4.519358579,Upregulated
DEFA4,4.276777027,3.772366639,35.98435557,9.58E-06,8.21E-05,17.47389756,91,4.085763052,Upregulated
DLL4,3.081598513,-1.333965362,75.87507288,1.95E-08,2.28E-06,17.3891013,92,5.642883467,Upregulated
SMARCD3,2.583743409,6.100071634,147.3434872,2.55E-10,2.17E-07,17.21711394,93,6.663631491,Upregulated
CD163L1,3.219273382,1.665516439,70.69854842,9.06E-08,4.56E-06,17.19403045,94,5.34096624,Upregulated
CKAP2L,2.558295155,1.610720944,153.3679695,1.86E-10,1.92E-07,17.18138235,95,6.715950003,Upregulated
GADD45A,2.520528823,4.144652099,157.7870508,1.44E-10,1.67E-07,17.08459035,96,6.778176942,Upregulated
TIFAB,-3.25641706,-1.065585981,51.31441798,1.66E-07,6.40E-06,16.9141746,97,5.194105757,Downregulated
ACBD7,3.626007361,1.582536784,48.41567422,1.40E-06,2.28E-05,16.83463512,98,4.64274709,Upregulated
SLC4A3,-3.360202649,-0.885266748,48.13673615,3.41E-07,1.00E-05,16.79554745,99,4.998373374,Downregulated
CMPK2,3.730517978,6.768364055,44.69993241,2.32E-06,3.24E-05,16.75017862,100,4.490040987,Upregulated
COL9A2,3.261842141,4.992736965,62.43336287,2.22E-07,7.72E-06,16.67638499,101,5.112566539,Upregulated
CEACAM8,3.820704712,4.39552832,41.74992702,3.67E-06,4.34E-05,16.66798636,102,4.362542415,Upregulated
FCGBP,-3.025834099,1.819798226,79.41516881,3.82E-08,3.12E-06,16.66082512,103,5.506192534,Downregulated
DYNC1I1,3.988618207,0.274633889,37.44964735,7.06E-06,6.68E-05,16.65348629,104,4.175252036,Upregulated
MYBPC1,3.311815598,-1.395819757,50.84301685,3.28E-07,9.87E-06,16.57861963,105,5.005900581,Upregulated
RASGEF1A,2.807778135,4.767155923,98.90956505,6.61E-09,1.46E-06,16.38638786,106,5.836069329,Upregulated
WNT7A,-3.104831734,-1.189125081,53.27986198,1.20E-07,5.36E-06,16.36555098,107,5.270994496,Downregulated
PSTPIP2,2.79434859,8.041296575,98.00918947,7.11E-09,1.48E-06,16.28693156,108,5.828525338,Upregulated
IRAK3,2.804748928,9.589933472,94.61279595,9.39E-09,1.64E-06,16.22637647,109,5.785322284,Upregulated
SLC5A9,2.939942469,3.666202885,80.62793257,3.27E-08,3.04E-06,16.22163132,110,5.517669645,Upregulated
ZDHHC19,3.853546413,2.082265904,37.82154562,7.08E-06,6.70E-05,16.08553836,111,4.174216848,Upregulated
LRRC36,-3.322953447,-0.954250913,43.7245365,6.90E-07,1.49E-05,16.04169997,112,4.827542794,Downregulated
SMTNL1,3.796832187,5.800917411,38.49452489,6.22E-06,6.19E-05,15.97796674,113,4.208236222,Upregulated
AMPH,3.388873787,3.133002008,49.56765007,1.15E-06,2.03E-05,15.90002214,114,4.691830719,Upregulated
NELL2,-3.264249707,5.49355681,54.12431355,6.21E-07,1.38E-05,15.85979928,115,4.85863543,Downregulated
ASPH,2.972358171,7.650999676,69.78001156,9.77E-08,4.71E-06,15.834122,116,5.327124487,Upregulated
MAB21L3,2.891017889,2.655453948,76.18301358,5.06E-08,3.46E-06,15.7866877,117,5.460598415,Upregulated
KCNMA1,3.766449255,2.9340517,38.00241105,6.78E-06,6.51E-05,15.76915995,118,4.1867443,Upregulated
CUX2,-3.038360048,-0.415587092,60.17842206,1.82E-07,6.69E-06,15.72152184,119,5.174344577,Downregulated
OTOF,4.871740308,3.414868922,22.78972219,0.000137706,0.000605747,15.67584162,120,3.217708792,Upregulated
ARHGAP29,2.926119882,2.108267959,71.18624378,8.48E-08,4.50E-06,15.64564949,121,5.346892857,Upregulated
SERPINA9,3.250813472,-0.213512459,52.71565186,7.48E-07,1.54E-05,15.64062292,122,4.811295097,Upregulated
TMEM45A,4.310142627,1.43484198,28.30827326,4.26E-05,0.00024341,15.57539659,123,3.613661527,Upregulated
SERPINA11,3.140739377,0.296456414,57.44968229,4.41E-07,1.14E-05,15.52163938,124,4.942033553,Upregulated
FBXO39,3.727766234,0.70683287,37.74799521,7.45E-06,6.90E-05,15.51204117,125,4.161216181,Upregulated
ZCCHC12,2.815923918,-1.580046562,69.66050321,3.78E-08,3.12E-06,15.50434357,126,5.505952582,Upregulated
GPR15,-3.407071074,2.804036048,45.83251979,1.98E-06,2.89E-05,15.46479702,127,4.539029767,Downregulated
NNMT,3.824850955,-0.663501175,32.61326601,1.11E-05,9.11E-05,15.45362087,128,4.040319755,Upregulated
SLC26A8,2.959510464,6.481897379,65.77678155,1.51E-07,6.06E-06,15.44087667,129,5.217375257,Upregulated
MAOB,3.500347045,0.058004605,42.67091903,3.21E-06,3.98E-05,15.40048659,130,4.399702769,Upregulated
GGH,2.731000228,1.789246331,85.98624413,2.01E-08,2.32E-06,15.38814147,131,5.634617423,Upregulated
DSC1,-3.279873129,1.338057492,49.81201751,1.19E-06,2.07E-05,15.36411429,132,4.684362379,Downregulated
SARDH,-2.745308874,-0.087643262,83.43873473,2.43E-08,2.56E-06,15.35318889,133,5.592517853,Downregulated
IL5RA,-3.279016974,2.652244747,49.16938615,1.23E-06,2.10E-05,15.33855034,134,4.677789245,Downregulated
TRIM22,2.475257198,10.52924092,121.1141769,1.29E-09,6.42E-07,15.32768568,135,6.192360816,Upregulated
CYP7A1,2.774388597,-1.364485385,73.77142152,3.56E-08,3.00E-06,15.32073308,136,5.522201573,Upregulated
SLC22A15,2.43720597,6.920316821,125.0765255,9.92E-10,5.27E-07,15.30168488,137,6.278371654,Upregulated
LGALSL,2.618639702,6.291577342,98.40963643,6.88E-09,1.48E-06,15.2638271,138,5.828914564,Upregulated
ARL4A,2.268775323,4.980969373,152.0584176,1.96E-10,1.92E-07,15.23698164,139,6.715950003,Upregulated
REG4,-3.500383706,-0.829935313,34.69175551,4.01E-06,4.60E-05,15.18063786,140,4.336849653,Downregulated
RMI2,2.677488,1.816312541,87.6744305,1.73E-08,2.17E-06,15.16464768,141,5.663759343,Upregulated
CEACAM6,3.655015132,3.736921718,36.65936717,8.51E-06,7.60E-05,15.05533703,142,4.119090205,Upregulated
RAB32,2.480083285,5.409271282,112.5897652,2.34E-09,8.51E-07,15.05407365,143,6.069987141,Upregulated
DCHS1,-2.746832339,2.675301273,76.59118598,4.87E-08,3.44E-06,15.00677905,144,5.463303618,Downregulated
ANKRD22,3.181068128,4.897382048,50.11921972,1.06E-06,1.93E-05,14.99447616,145,4.713660807,Upregulated
ERLIN1,2.634422494,6.602475161,88.01303664,1.66E-08,2.15E-06,14.92886113,146,5.666843933,Upregulated
BPI,3.630721615,4.841478864,36.25403264,9.12E-06,7.95E-05,14.88484116,147,4.099692219,Upregulated
S100A8,2.723588092,12.80940986,76.4818824,4.89E-08,3.44E-06,14.88006165,148,5.463403841,Upregulated
KCNK10,-3.44302577,-0.694366911,35.41130083,4.37E-06,4.88E-05,14.84477442,149,4.311549031,Downregulated
CLEC4E,2.72367392,9.186320432,73.78290791,6.42E-08,3.93E-06,14.72174618,150,5.405105977,Upregulated
PRR16,3.07267424,-0.448713521,51.87778308,8.21E-07,1.66E-05,14.68907856,151,4.780551864,Upregulated
SLC45A3,-2.395342901,1.436749412,117.0905303,1.78E-09,7.43E-07,14.68152755,152,6.129196595,Downregulated
SPINK8,3.051619313,1.278233319,52.65835048,7.73E-07,1.58E-05,14.65115719,153,4.80110908,Upregulated
VNN1,3.006778046,7.105322721,53.90074789,6.39E-07,1.41E-05,14.58681412,154,4.851310572,Upregulated
P2RY10,-2.561180714,4.81489943,89.22550847,1.49E-08,2.06E-06,14.56190356,155,5.685621274,Downregulated
PMP22,-3.421596223,-0.488773637,35.59993077,5.40E-06,5.64E-05,14.53857387,156,4.24906182,Downregulated
SMIM3,2.169953444,5.040202498,149.5870475,2.25E-10,2.05E-07,14.5138083,157,6.688534422,Upregulated
LY6G6C,2.883573104,0.897468266,58.53029322,3.70E-07,1.03E-05,14.38002901,158,4.986878603,Upregulated
SAMD15,2.903267953,0.500016078,56.9957946,4.59E-07,1.15E-05,14.33573647,159,4.9377931,Upregulated
HSPG2,-3.095733617,-0.174128949,46.32289118,1.48E-06,2.36E-05,14.32262334,160,4.626568406,Downregulated
LCN2,3.552706936,5.434451319,34.76853334,1.19E-05,9.53E-05,14.28541319,161,4.020993975,Upregulated
CLEC4F,-3.801043503,0.521380832,29.43706725,2.95E-05,0.000186796,14.17269455,162,3.728632555,Downregulated
CREG1,1.968859265,6.410240992,198.9285007,2.00E-11,6.37E-08,14.1670288,163,7.195551786,Upregulated
HMGB2,2.499334304,9.077133807,87.65607017,1.71E-08,2.18E-06,14.15215061,164,5.66236801,Upregulated
CCNA1,3.360795832,1.903872453,38.52926887,6.25E-06,6.21E-05,14.13767912,165,4.206646229,Upregulated
FBLN2,-3.098205984,-0.910717113,39.9557888,1.95E-06,2.87E-05,14.07422428,166,4.542701277,Downregulated
RRM2,2.883240224,3.961706988,54.52808413,5.89E-07,1.34E-05,14.04967144,167,4.872875774,Upregulated
RPH3A,3.569294236,5.846651823,33.24479842,1.57E-05,0.000116701,14.03776194,168,3.932923714,Upregulated
TARM1,3.269990125,-0.366611661,39.9472781,4.68E-06,5.10E-05,14.03749346,169,4.292824421,Upregulated
CDC6,2.524212935,2.092464147,82.13729879,2.85E-08,2.75E-06,14.03733878,170,5.56107553,Upregulated
EREG,3.277610972,4.55886064,39.57889808,5.20E-06,5.50E-05,13.9614349,171,4.259637589,Upregulated
OASL,2.75590308,6.447591643,60.70100462,2.73E-07,8.89E-06,13.92056462,172,5.051180764,Upregulated
TLR2,2.394044741,10.10067668,95.89750281,8.44E-09,1.57E-06,13.89790708,173,5.805199396,Upregulated
ANXA3,2.941450789,7.861393801,50.47072334,1.01E-06,1.89E-05,13.89649016,174,4.72436602,Upregulated
CACNG8,-3.071667902,1.758588762,45.62958856,2.08E-06,3.00E-05,13.89463324,175,4.523481602,Downregulated
S100A12,2.924448843,9.157641,50.74105252,9.76E-07,1.84E-05,13.85028105,176,4.736031229,Upregulated
OAS1,3.201573901,7.534357197,40.85565485,4.22E-06,4.78E-05,13.83143146,177,4.320197468,Upregulated
BIRC5,2.945201722,0.932549035,49.39134879,1.22E-06,2.10E-05,13.77781216,178,4.678053817,Upregulated
PRRT4,3.250592847,0.151423461,39.34483081,5.69E-06,5.80E-05,13.77139034,179,4.236578061,Upregulated
CRISP3,3.163569995,4.650079022,41.3883733,3.88E-06,4.51E-05,13.74952579,180,4.346205652,Upregulated
TMEM119,2.98721888,3.508402493,47.11560959,1.63E-06,2.51E-05,13.74321907,181,4.600673612,Upregulated
GSG1L,3.217471899,-1.117384096,36.59285228,5.54E-06,5.72E-05,13.65122116,182,4.242840835,Upregulated
GCNT4,-2.720359971,3.160415179,58.94089463,3.39E-07,1.00E-05,13.60119893,183,4.999779103,Downregulated
MT2A,3.182755171,3.618961545,39.58934818,5.19E-06,5.50E-05,13.55791034,184,4.259803098,Upregulated
ARMC12,2.722981593,2.150608659,57.86878458,3.87E-07,1.06E-05,13.54387336,185,4.973912934,Upregulated
LHFPL2,2.578463304,5.896438449,66.47194671,1.40E-07,5.76E-06,13.50980099,186,5.239477703,Upregulated
APBA1,-2.452091686,-0.220557348,79.13198268,3.84E-08,3.12E-06,13.50168893,187,5.506192534,Downregulated
SIPA1L2,2.284997813,7.128949429,102.4407127,5.00E-09,1.31E-06,13.43852132,188,5.881196578,Upregulated
CD200R1,-2.703804443,2.660345323,57.54592522,4.03E-07,1.08E-05,13.42460642,189,4.965080392,Downregulated
GYG1,2.371087167,6.938160072,86.61837884,1.88E-08,2.23E-06,13.39893672,190,5.650967584,Upregulated
SRGAP1,2.90566824,2.251466829,47.02087774,1.66E-06,2.53E-05,13.35536607,191,4.596314848,Upregulated
AMIGO1,-2.548096815,2.837587999,66.51193982,1.40E-07,5.78E-06,13.34739431,192,5.238181781,Downregulated
ITGA7,2.814560148,2.586769955,50.88703902,9.59E-07,1.82E-05,13.34014823,193,4.739692004,Upregulated
GCSAML,-2.687439407,2.414996985,57.21382133,4.21E-07,1.11E-05,13.31896349,194,4.956005129,Downregulated
BCL9L,-2.256210765,5.889890815,104.9191996,4.13E-09,1.25E-06,13.3169878,195,5.902368699,Downregulated
ELOVL4,-2.712849388,-0.108540958,55.37890965,5.17E-07,1.25E-05,13.29682167,196,4.901422737,Downregulated
ANLN,2.463602706,1.31383509,71.35613724,8.38E-08,4.47E-06,13.17997954,197,5.349880284,Upregulated
MAP2K6,2.205165567,5.427407816,108.1746223,3.23E-09,1.05E-06,13.17978729,198,5.976779017,Upregulated
SLCO4A1,3.264862629,-0.204997349,34.93513167,1.15E-05,9.34E-05,13.15603147,199,4.029581934,Upregulated
IFI6,3.006665309,6.40102288,42.02360995,3.51E-06,4.21E-05,13.15556664,200,4.375467598,Upregulated
CDC25A,3.128977223,0.948327454,38.53811948,6.39E-06,6.29E-05,13.14546665,201,4.201202409,Upregulated
MSRB2,2.357851892,4.158034181,82.52487517,2.73E-08,2.68E-06,13.13912556,202,5.572498256,Upregulated
CCNB2,2.451527451,1.425715683,71.60463454,8.15E-08,4.42E-06,13.12779563,203,5.354945392,Upregulated
COL17A1,3.235775171,1.648485621,35.50848722,1.05E-05,8.77E-05,13.12758426,204,4.057013718,Upregulated
HERC5,3.012646357,7.221997163,41.49123458,3.82E-06,4.46E-05,13.10812337,205,4.351032883,Upregulated
CLEC4D,2.632433291,7.371497425,57.61700449,3.97E-07,1.08E-05,13.0769851,206,4.96764159,Upregulated
TCN2,2.877439818,4.630222852,45.38084587,2.10E-06,3.01E-05,13.00953983,207,4.521220478,Upregulated
MAP1LC3B,2.013772897,8.159577112,134.9996237,5.29E-10,3.55E-07,12.98918445,208,6.450173439,Upregulated
MCEMP1,2.619945589,6.414739912,57.06220758,4.26E-07,1.12E-05,12.97544452,209,4.952562592,Upregulated
INHBE,2.337506176,-0.337700869,81.69307235,3.33E-08,2.99E-06,12.91409349,210,5.524731283,Upregulated
IRS2,2.612417793,9.192847761,56.69623423,4.46E-07,1.15E-05,12.90544562,211,4.940038939,Upregulated
RBM20,-2.658742658,-0.901660033,49.46136989,6.46E-07,1.42E-05,12.88999312,212,4.848153726,Downregulated
TRIM6,2.909748075,1.785183769,43.17642011,2.96E-06,3.77E-05,12.87097346,213,4.423397877,Upregulated
NSUN7,2.870493591,5.630733084,44.41728879,2.43E-06,3.31E-05,12.86145758,214,4.480573524,Upregulated
CD40LG,-2.637561169,3.737593184,54.5297844,5.89E-07,1.34E-05,12.85415811,215,4.873501421,Downregulated
CCR7,-2.976274233,6.241904322,40.73898133,4.30E-06,4.84E-05,12.84325185,216,4.315211183,Downregulated
MAP1LC3B2,2.396012918,1.924612669,70.7422177,8.86E-08,4.53E-06,12.80311534,217,5.343508477,Upregulated
SRGAP3,-2.1267268,1.105268577,110.9720847,2.76E-09,9.60E-07,12.7983019,218,6.017840139,Downregulated
KLHL2,2.184562203,7.875035274,100.1872547,5.97E-09,1.41E-06,12.78285633,219,5.851449921,Upregulated
POU5F1,2.364186688,2.312945345,73.82448126,6.41E-08,3.95E-06,12.77430769,220,5.403256756,Upregulated
NMNAT2,2.8894282,-0.113615022,43.47446943,2.98E-06,3.80E-05,12.77203975,221,4.42026549,Upregulated
CNGA4,2.529255597,0.578470239,60.85961141,2.80E-07,9.01E-06,12.7607308,222,5.04525158,Upregulated
GSDMC,2.88081994,-0.247180751,43.34261339,3.02E-06,3.83E-05,12.72525886,223,4.417235065,Upregulated
UPP1,2.244118483,6.777549287,87.15484281,1.79E-08,2.21E-06,12.69114317,224,5.655291047,Upregulated
CSGALNACT2,2.285677497,9.077587895,81.73441627,2.94E-08,2.82E-06,12.68626774,225,5.55033147,Upregulated
BRI3,2.1684644,6.03343459,95.7791089,8.53E-09,1.53E-06,12.61023385,226,5.815282858,Upregulated
KLF5,2.244849455,4.468207005,84.18116139,2.34E-08,2.49E-06,12.58118112,227,5.604465412,Upregulated
IGSF9B,-2.684051862,1.501310171,49.62153338,1.17E-06,2.06E-05,12.57779463,228,4.686122055,Downregulated
DNASE1L3,-2.877721235,-0.248840255,41.12030443,3.56E-06,4.27E-05,12.57534378,229,4.369896442,Downregulated
SERPING1,3.345399904,6.311225134,30.39951656,2.69E-05,0.000175229,12.56664319,230,3.756394916,Upregulated
PRRT1,-2.797002571,-1.686710704,35.25045502,2.34E-06,3.25E-05,12.55222248,231,4.487740774,Downregulated
NOXRED1,2.150492451,2.55726976,97.71601537,7.29E-09,1.46E-06,12.55179713,232,5.836708298,Upregulated
IL23R,-3.100774268,-1.15999167,30.16924528,1.10E-05,9.04E-05,12.53869605,233,4.043730685,Downregulated
HJURP,2.676139245,1.390630331,49.44376667,1.18E-06,2.07E-05,12.53463745,234,4.683850991,Upregulated
TCN1,2.543096752,4.653683497,56.09267645,4.82E-07,1.19E-05,12.51999384,235,4.923129184,Upregulated
OLFM2,-3.179566988,0.100256367,32.90897016,1.56E-05,0.000116463,12.50782449,236,3.933813799,Downregulated
CD5,-2.550286483,5.247741319,55.48371141,5.21E-07,1.26E-05,12.49588083,237,4.89979495,Downregulated
